# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8655		4123		3156
1		7601		7524		3203
2		6963		10421		3309
3		6385		12949		3312
4		6009		15168		3350
5		5628		17218		3305
6		5384		19063		3365
7		5106		20816		3345
8		4826		22532		3349
9		4601		24084		3351
10		4386		25507		3381
11		4202		26843		3362
12		3970		28118		3398
13		3825		29266		3402
14		3671		30376		3372
15		3538		31417		3380
16		3467		32380		3399
17		3351		33352		3356
18		3270		34159		3385
19		3201		35055		3395
20		3098		35828		3390
21		3032		36614		3404
22		2898		37327		3403
23		2824		37989		3383
24		2773		38664		3401
25		2747		39403		3385
26		2654		40027		3397
27		2545		40569		3411
28		2528		41113		3397
29		2500		41623		3410
30		2460		42144		3398
31		2433		42626		3405
32		2385		43028		3402
33		2349		43442		3409
34		2316		43845		3387
35		2270		44219		3382
36		2251		44579		3361
37		2242		44927		3386
38		2194		45271		3381
39		2182		45602		3379
40		2153		45899		3383
41		2143		46192		3378
42		2123		46480		3393
43		2098		46780		3395
44		2101		47055		3400
45		2077		47331		3400
46		2059		47608		3393
47		2035		47862		3402
48		2040		48097		3409
49		1999		48329		3405
50		1969		48577		3409
51		1935		48769		3418
52		1914		48997		3415
53		1914		49167		3422
54		1924		49375		3425
55		1896		49564		3427
56		1894		49717		3432
57		1882		49893		3438
58		1882		50072		3426
59		1874		50248		3416
60		1858		50411		3425
61		1841		50596		3428
62		1830		50779		3427
63		1831		50932		3420
64		1822		51088		3425
65		1810		51247		3416
66		1786		51392		3425
67		1788		51525		3418
68		1783		51660		3425
69		1765		51800		3408
70		1758		51912		3408
71		1747		52038		3412
72		1754		52172		3414
73		1745		52302		3409
74		1729		52413		3412
75		1731		52517		3415
76		1724		52624		3405
77		1707		52733		3404
78		1699		52844		3402
79		1681		52934		3400
80		1681		53036		3404
81		1674		53119		3405
82		1658		53197		3391
83		1650		53254		3401
84		1655		53327		3401
85		1641		53385		3389
86		1634		53447		3395
87		1643		53504		3399
88		1636		53567		3406
89		1634		53639		3399
90		1630		53701		3400
91		1630		53755		3394
92		1614		53816		3397
93		1623		53873		3396
94		1621		53936		3388
95		1624		53984		3398
96		1619		54042		3393
97		1616		54095		3394
98		1603		54148		3401
99		1600		54211		3402
100		1600		54282		3403
101		1594		54328		3406
102		1600		54392		3410
103		1594		54429		3403
104		1595		54475		3402
105		1597		54526		3395
106		1590		54560		3394
107		1590		54596		3397
108		1596		54648		3397
109		1598		54712		3397
110		1598		54804		3404
111		1591		54856		3402
112		1582		54898		3402
113		1587		54945		3401
114		1582		54997		3403
115		1576		55060		3401
116		1578		55099		3402
117		1571		55140		3400
118		1576		55184		3399
119		1569		55231		3398
120		1571		55273		3395
121		1574		55330		3393
122		1584		55389		3396
123		1575		55431		3400
124		1569		55486		3393
125		1572		55524		3392
126		1550		55577		3401
127		1547		55603		3400
128		1548		55616		3400
129		1546		55637		3403
130		1549		55657		3400
131		1544		55678		3401
132		1552		55690		3404
133		1548		55702		3398
134		1544		55717		3398
135		1542		55739		3396
136		1547		55766		3389
137		1547		55789		3392
138		1546		55807		3392
139		1544		55832		3394
140		1536		55850		3391
141		1539		55867		3391
142		1540		55886		3390
143		1533		55900		3390
144		1528		55913		3387
145		1528		55922		3389
146		1531		55932		3393
147		1530		55944		3392
148		1528		55955		3390
149		1532		55964		3390
150		1525		55976		3392
151		1524		55988		3392
152		1523		56001		3389
153		1521		56024		3388
154		1525		56043		3389
155		1528		56065		3390
156		1535		56090		3392
157		1536		56124		3391
158		1533		56150		3395
159		1535		56171		3392
160		1533		56192		3390
161		1535		56220		3394
162		1539		56247		3393
163		1527		56267		3391
164		1531		56291		3391
165		1534		56326		3394
166		1528		56348		3396
167		1526		56388		3393
168		1526		56412		3397
169		1522		56443		3397
170		1529		56462		3398
171		1533		56496		3398
172		1537		56538		3398
173		1533		56582		3393
174		1529		56610		3397
175		1527		56645		3399
176		1533		56689		3394
177		1520		56715		3398
178		1518		56734		3399
179		1514		56756		3395
180		1517		56778		3398
181		1518		56799		3401
182		1511		56828		3396
183		1510		56845		3399
184		1511		56865		3400
185		1503		56879		3398
186		1500		56895		3397
187		1500		56913		3396
188		1505		56937		3395
189		1504		56957		3399
190		1504		56984		3398
191		1505		57003		3399
192		1503		57019		3403
193		1510		57041		3397
194		1504		57071		3398
195		1509		57087		3401
196		1506		57104		3403
197		1505		57116		3401
198		1503		57139		3401
199		1507		57165		3406
200		1515		57193		3410
201		1506		57218		3401
202		1507		57240		3404
203		1501		57260		3402
204		1497		57275		3401
205		1483		57296		3397
206		1482		57311		3395
207		1490		57338		3400
208		1489		57354		3394
209		1490		57385		3403
210		1490		57402		3402
211		1487		57432		3402
212		1479		57444		3400
213		1476		57463		3401
214		1480		57480		3406
215		1475		57505		3407
216		1480		57521		3404
217		1478		57534		3406
218		1479		57553		3405
219		1475		57583		3399
220		1468		57599		3400
221		1464		57616		3400
222		1467		57626		3398
223		1463		57640		3403
224		1463		57654		3406
225		1467		57666		3409
226		1468		57682		3406
227		1459		57691		3407
228		1463		57706		3408
229		1463		57716		3408
230		1461		57728		3405
231		1460		57741		3409
232		1462		57758		3410
233		1464		57783		3409
234		1464		57813		3404
235		1457		57838		3406
236		1458		57851		3407
237		1458		57872		3410
238		1454		57896		3408
239		1453		57913		3407
240		1451		57929		3408
241		1449		57946		3408
242		1445		57957		3406
243		1443		57966		3409
244		1439		57976		3406
245		1435		57985		3408
246		1435		57990		3408
247		1436		57996		3407
248		1432		58009		3407
249		1434		58014		3408
250		1434		58022		3410
251		1433		58030		3410
252		1430		58035		3409
253		1439		58065		3407
254		1432		58080		3409
255		1431		58094		3410
256		1431		58107		3406
257		1429		58122		3407
258		1430		58128		3407
259		1434		58140		3406
260		1433		58154		3406
261		1438		58168		3403
262		1436		58182		3403
263		1435		58194		3402
264		1432		58211		3405
265		1433		58225		3405
266		1434		58244		3405
267		1433		58265		3407
268		1428		58279		3404
269		1423		58289		3404
270		1423		58292		3404
271		1423		58301		3405
272		1419		58310		3403
273		1418		58315		3405
274		1417		58321		3403
275		1418		58327		3405
276		1421		58334		3404
277		1420		58352		3403
278		1422		58360		3402
279		1423		58366		3405
280		1420		58378		3403
281		1422		58386		3403
282		1418		58392		3403
283		1416		58397		3403
284		1419		58403		3403
285		1418		58415		3403
286		1421		58420		3403
287		1422		58423		3402
288		1421		58434		3403
289		1418		58444		3405
290		1419		58453		3405
291		1423		58464		3403
292		1418		58474		3404
293		1414		58480		3404
294		1415		58482		3405
295		1415		58485		3404
296		1414		58491		3404
297		1412		58495		3403
298		1412		58498		3405
299		1412		58502		3405
300		1412		58505		3404
301		1412		58511		3405
302		1412		58515		3405
303		1412		58518		3405
304		1413		58520		3404
305		1413		58528		3405
306		1413		58530		3405
307		1413		58532		3405
308		1409		58533		3406
309		1409		58533		3406
310		1409		58533		3406
311		1409		58533		3406
312		1409		58533		3406
313		1409		58533		3406
314		1409		58533		3406
315		1409		58533		3406
316		1409		58533		3406
317		1409		58533		3406
318		1409		58533		3406
319		1409		58533		3406
320		1409		58533		3406
321		1409		58533		3406
322		1409		58533		3406
323		1409		58533		3406
324		1409		58533		3406
325		1409		58533		3406
326		1409		58533		3406
327		1409		58533		3406
328		1409		58533		3406
329		1409		58533		3406
330		1409		58533		3406
331		1409		58533		3406
332		1409		58533		3406
333		1409		58533		3406
334		1409		58533		3406
335		1409		58533		3406
336		1409		58533		3406
337		1409		58533		3406
338		1409		58533		3406
339		1409		58533		3406
340		1409		58533		3406
341		1409		58533		3406
342		1409		58533		3406
343		1409		58533		3406
344		1409		58533		3406
345		1409		58533		3406
346		1409		58533		3406
347		1409		58533		3406
348		1409		58533		3406
349		1409		58533		3406
350		1409		58533		3406
351		1409		58533		3406
352		1409		58533		3406
353		1409		58533		3406
354		1409		58533		3406
355		1409		58533		3406
356		1409		58533		3406
357		1409		58533		3406
358		1409		58533		3406
359		1409		58533		3406
360		1409		58533		3406
361		1409		58533		3406
362		1409		58533		3406
363		1409		58533		3406
364		1409		58533		3406
365		1409		58533		3406
366		1409		58533		3406
367		1409		58533		3406
368		1409		58533		3406
369		1409		58533		3406
370		1409		58533		3406
371		1409		58533		3406
372		1409		58533		3406
373		1409		58533		3406
374		1409		58533		3406
375		1409		58533		3406
376		1409		58533		3406
377		1409		58533		3406
378		1409		58533		3406
379		1409		58533		3406
380		1409		58533		3406
381		1409		58533		3406
382		1409		58533		3406
383		1409		58533		3406
384		1409		58533		3406
385		1409		58533		3406
386		1409		58533		3406
387		1409		58533		3406
388		1409		58533		3406
389		1409		58533		3406
390		1409		58533		3406
391		1409		58533		3406
392		1409		58533		3406
393		1409		58533		3406
394		1409		58533		3406
395		1409		58533		3406
396		1409		58533		3406
397		1409		58533		3406
398		1409		58533		3406
399		1409		58533		3406
400		1409		58533		3406
401		1433		58554		3409
402		1450		58588		3414
403		1465		58652		3414
404		1483		58708		3413
405		1510		58799		3411
406		1505		58903		3413
407		1524		59031		3405
408		1556		59173		3413
409		1547		59330		3407
410		1556		59469		3407
411		1583		59618		3414
412		1594		59769		3422
413		1613		59952		3409
414		1601		60130		3413
415		1606		60287		3408
416		1611		60466		3416
417		1648		60699		3416
418		1649		60929		3410
419		1635		61151		3408
420		1607		61352		3408
421		1620		61516		3424
422		1627		61716		3411
423		1603		61916		3423
424		1597		62086		3418
425		1602		62256		3420
426		1596		62502		3428
427		1587		62692		3416
428		1573		62889		3422
429		1590		63047		3415
430		1588		63233		3418
431		1574		63419		3414
432		1573		63602		3402
433		1555		63762		3410
434		1545		63930		3410
435		1536		64089		3407
436		1553		64240		3418
437		1531		64395		3410
438		1531		64532		3415
439		1529		64688		3414
440		1531		64829		3400
441		1531		64964		3397
442		1527		65104		3405
443		1528		65236		3405
444		1516		65388		3415
445		1525		65520		3416
446		1511		65671		3421
447		1504		65804		3423
448		1501		65953		3419
449		1494		66092		3420
450		1494		66203		3422
451		1497		66365		3423
452		1480		66510		3418
453		1489		66647		3430
454		1489		66798		3429
455		1478		66936		3434
456		1466		67073		3426
457		1449		67192		3439
458		1448		67282		3443
459		1443		67372		3437
460		1431		67457		3441
461		1422		67538		3442
462		1423		67609		3444
463		1439		67729		3440
464		1429		67837		3441
465		1422		67926		3442
466		1428		68022		3447
467		1406		68113		3443
468		1406		68217		3442
469		1395		68311		3442
470		1379		68400		3435
471		1375		68487		3438
472		1375		68555		3437
473		1370		68628		3447
474		1378		68699		3441
475		1368		68781		3439
476		1365		68880		3437
477		1368		68954		3443
478		1360		69014		3448
479		1354		69082		3443
480		1357		69155		3447
481		1365		69205		3442
482		1350		69264		3441
483		1351		69317		3435
484		1342		69382		3448
485		1344		69427		3446
486		1348		69488		3449
487		1343		69550		3447
488		1333		69615		3445
489		1335		69668		3438
490		1329		69723		3446
491		1321		69773		3449
492		1307		69827		3444
493		1304		69868		3448
494		1291		69928		3448
495		1290		69984		3450
496		1287		70035		3453
497		1288		70058		3456
498		1282		70097		3453
