# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8736		4080		3158
1		7809		7289		3200
2		7156		10029		3284
3		6591		12472		3314
4		6005		14612		3296
5		5545		16441		3289
6		5247		18028		3270
7		4893		19522		3282
8		4657		20883		3273
9		4361		22014		3291
10		4132		23066		3292
11		3886		24025		3277
12		3750		24853		3266
13		3584		25687		3260
14		3461		26358		3265
15		3361		27028		3283
16		3230		27618		3285
17		3114		28185		3296
18		3082		28706		3297
19		3013		29266		3300
20		2931		29712		3295
21		2851		30185		3277
22		2801		30584		3293
23		2740		30979		3301
24		2694		31352		3304
25		2665		31696		3305
26		2622		32043		3309
27		2555		32362		3309
28		2511		32633		3296
29		2500		32902		3309
30		2478		33227		3315
31		2442		33552		3303
32		2397		33835		3295
33		2360		34097		3292
34		2334		34327		3301
35		2303		34520		3294
36		2272		34725		3298
37		2293		34911		3302
38		2263		35107		3305
39		2243		35281		3306
40		2225		35455		3299
41		2179		35648		3313
42		2139		35813		3292
43		2120		35925		3301
44		2103		36062		3318
45		2087		36181		3322
46		2063		36276		3306
47		2053		36388		3312
48		2056		36500		3308
49		2041		36603		3315
50		2036		36691		3311
51		2023		36773		3317
52		2015		36863		3311
53		2012		36947		3307
54		2011		37031		3308
55		1996		37137		3298
56		1979		37180		3297
57		1976		37230		3299
58		1975		37281		3299
59		1956		37327		3306
60		1949		37366		3302
61		1941		37422		3304
62		1930		37455		3303
63		1927		37493		3311
64		1926		37532		3311
65		1919		37560		3314
66		1914		37596		3310
67		1910		37632		3315
68		1910		37661		3318
69		1894		37691		3315
70		1895		37717		3317
71		1897		37755		3318
72		1892		37789		3316
73		1891		37821		3314
74		1893		37843		3317
75		1886		37872		3319
76		1881		37890		3318
77		1878		37903		3321
78		1875		37930		3324
79		1868		37963		3325
80		1870		37978		3325
81		1862		37991		3320
82		1868		38005		3317
83		1869		38021		3323
84		1863		38034		3324
85		1859		38044		3322
86		1854		38051		3323
87		1857		38061		3322
88		1855		38070		3323
89		1849		38073		3324
90		1851		38076		3323
91		1850		38080		3324
92		1849		38083		3321
93		1849		38089		3322
94		1848		38092		3321
95		1848		38098		3321
96		1844		38102		3321
97		1843		38105		3320
98		1843		38107		3320
99		1843		38109		3320
100		1843		38111		3320
101		1844		38115		3320
102		1849		38123		3321
103		1840		38129		3320
104		1840		38129		3320
105		1840		38129		3320
106		1840		38129		3320
107		1840		38129		3320
108		1840		38129		3320
109		1840		38129		3320
110		1840		38129		3320
111		1840		38129		3320
112		1840		38129		3320
113		1840		38129		3320
114		1840		38129		3320
115		1840		38129		3320
116		1840		38129		3320
117		1840		38129		3320
118		1840		38129		3320
119		1840		38129		3320
120		1840		38129		3320
121		1840		38129		3320
122		1840		38129		3320
123		1840		38129		3320
124		1840		38129		3320
125		1840		38129		3320
126		1840		38129		3320
127		1840		38129		3320
128		1840		38129		3320
129		1840		38129		3320
130		1840		38129		3320
131		1840		38129		3320
132		1840		38129		3320
133		1840		38129		3320
134		1840		38129		3320
135		1840		38129		3320
136		1840		38129		3320
137		1840		38129		3320
138		1840		38129		3320
139		1840		38129		3320
140		1840		38129		3320
141		1840		38129		3320
142		1840		38129		3320
143		1840		38129		3320
144		1840		38129		3320
145		1840		38129		3320
146		1840		38129		3320
147		1840		38129		3320
148		1840		38129		3320
149		1840		38129		3320
150		1840		38129		3320
151		1840		38129		3320
152		1840		38129		3320
153		1840		38129		3320
154		1840		38129		3320
155		1840		38129		3320
156		1840		38129		3320
157		1840		38129		3320
158		1840		38129		3320
159		1840		38129		3320
160		1840		38129		3320
161		1840		38129		3320
162		1840		38129		3320
163		1840		38129		3320
164		1840		38129		3320
165		1840		38129		3320
166		1840		38129		3320
167		1840		38129		3320
168		1840		38129		3320
169		1840		38129		3320
170		1840		38129		3320
171		1840		38129		3320
172		1840		38129		3320
173		1840		38129		3320
174		1840		38129		3320
175		1840		38129		3320
176		1840		38129		3320
177		1840		38129		3320
178		1840		38129		3320
179		1840		38129		3320
180		1840		38129		3320
181		1840		38129		3320
182		1840		38129		3320
183		1840		38129		3320
184		1840		38129		3320
185		1840		38129		3320
186		1840		38129		3320
187		1840		38129		3320
188		1840		38129		3320
189		1840		38129		3320
190		1840		38129		3320
191		1840		38129		3320
192		1840		38129		3320
193		1840		38129		3320
194		1840		38129		3320
195		1840		38129		3320
196		1840		38129		3320
197		1840		38129		3320
198		1840		38129		3320
199		1840		38129		3320
200		1840		38129		3320
201		1840		38129		3320
202		1840		38129		3320
203		1840		38129		3320
204		1840		38129		3320
205		1840		38129		3320
206		1840		38129		3320
207		1840		38129		3320
208		1840		38129		3320
209		1840		38129		3320
210		1840		38129		3320
211		1840		38129		3320
212		1840		38129		3320
213		1840		38129		3320
214		1840		38129		3320
215		1840		38129		3320
216		1840		38129		3320
217		1840		38129		3320
218		1840		38129		3320
219		1840		38129		3320
220		1840		38129		3320
221		1840		38129		3320
222		1840		38129		3320
223		1840		38129		3320
224		1840		38129		3320
225		1840		38129		3320
226		1840		38129		3320
227		1840		38129		3320
228		1840		38129		3320
229		1840		38129		3320
230		1840		38129		3320
231		1840		38129		3320
232		1840		38129		3320
233		1840		38129		3320
234		1840		38129		3320
235		1840		38129		3320
236		1840		38129		3320
237		1840		38129		3320
238		1840		38129		3320
239		1840		38129		3320
240		1840		38129		3320
241		1840		38129		3320
242		1840		38129		3320
243		1840		38129		3320
244		1840		38129		3320
245		1840		38129		3320
246		1840		38129		3320
247		1840		38129		3320
248		1840		38129		3320
249		1840		38129		3320
